,btc_PriceUSD,btc_AdrActCnt,btc_BlkCnt,btc_BlkSizeByte,btc_BlkSizeMeanByte,btc_DiffMean,btc_FeeMeanNtv,btc_FeeMedNtv,btc_FeeTotNtv,btc_TxCnt,btc_TxTfr,btc_TxTfrValMeanNtv,btc_TxTfrValMedNtv,btc_TxTfrValNtv
2018-04-15,8339.90110955812,590187.0,163.0,138090793.0,847182.779141104,3839316899029.68,0.000140079613539024,3.048e-05,23.9083682000045,170677.0,452502.0,1.21299825949629,0.01001399,548884.13841859
2018-04-16,8048.47094015631,721332.0,141.0,133480748.0,946671.971631206,3839316899029.68,0.000130443150697622,2.23e-05,25.3454955100068,194303.0,491556.0,1.9625562663145,0.012250035,964706.30804449
2018-04-17,7885.86917645426,614295.0,162.0,119178413.0,735669.216049383,3839316899029.68,0.000129824086156379,1.944e-05,26.496317040007,204094.0,534252.0,1.74928772193817,0.01187949,934560.46402091
2018-04-18,8165.78638613106,588686.0,160.0,107625310.0,672658.1875,3839316899029.68,0.000125945077454213,1.851e-05,25.2445572700091,200441.0,524029.0,1.51993397089163,0.01180443,796489.47883237
2018-04-19,8273.12634626006,657714.0,178.0,113046769.0,635094.207865169,3839316899029.67,0.000130008499084921,1.855e-05,27.9884897000054,215282.0,582276.0,1.69246151436479,0.0109098,985479.72073827
2018-04-20,8841.00115254237,661833.0,137.0,114408148.0,835095.97080292,3839316899029.68,0.000139933189031134,2.082e-05,29.4795850000087,210669.0,587080.0,1.74650282298709,0.01074219,1025336.87731926
2018-04-21,8859.94014131655,602722.0,159.0,118363453.0,744424.232704403,3839316899029.68,0.000146327690939248,2.256e-05,27.9662946200067,191121.0,504209.0,1.21828990309564,0.01013806,614272.73374995
2018-04-22,8796.01673303537,502665.0,160.0,88736019.0,554600.11875,3839316899029.68,0.00012666810912534,1.944e-05,21.4043770800046,168980.0,449376.0,1.16581196244236,0.01,523887.9164345
2018-04-23,8930.92032988885,642298.0,153.0,116659609.0,762481.104575163,3839316899029.68,0.000127193484477322,1.761e-05,28.9208729200034,227377.0,579846.0,1.25789022594441,0.01059639,729382.61595296
2018-04-24,9650.72766788216,776436.0,159.0,154375040.0,970912.201257862,3839316899029.68,0.000263112493424058,7.44e-05,66.818996379977,253956.0,650241.0,1.51413337406074,0.0122,984551.59928263
2018-04-25,8855.84251595618,701507.0,123.0,130642876.0,1062137.20325203,3839316899029.68,0.000431317952812333,0.0001755,93.8910172400037,217684.0,571329.0,1.70387105496709,0.01332506,973470.94596329
2018-04-26,9264.06104527865,661663.0,141.0,124890062.0,885745.120567376,3839316899029.68,0.000310854796094965,0.00014606,67.5356912899714,217258.0,575268.0,1.27857660706267,0.01078254,735524.20759173
2018-04-27,8980.34015662814,674680.0,142.0,135756289.0,956030.204225352,3949991811379.2,0.000257275710967002,0.00010309,54.7089081099762,212647.0,582373.0,1.33955194408374,0.010126395,780118.88433188
2018-04-28,9345.22229982467,541764.0,128.0,104582388.0,817049.90625,4022059196164.95,0.000203995196286608,8.856e-05,39.772943419989,194970.0,519477.0,1.48404372672965,0.00905376,770926.58303034
2018-04-29,9400.12638340152,549120.0,158.0,99748536.0,631319.848101266,4022059196164.96,0.000192869285846408,4.52e-05,35.4516891699972,183812.0,496307.0,1.58705588630271,0.01,787666.94576324
2018-04-30,9230.63318468732,645424.0,155.0,116535809.0,751843.929032258,4022059196164.95,0.000170079050477034,2.766e-05,36.6695535199975,215603.0,558093.0,1.33534778524212,0.01149119,745248.25150913
2018-05-01,9074.15408240795,634217.0,158.0,106457517.0,673781.753164557,4022059196164.96,0.000160140644658293,3.026e-05,31.7345911300078,198167.0,557148.0,1.06912342766678,0.01,595659.97947769
2018-05-02,9220.99487008939,673769.0,140.0,121748343.0,869631.021428571,4022059196164.95,0.000182340607645475,3.592e-05,38.4549047899953,210896.0,539445.0,1.16617387815533,0.011851725,629086.6677015
2018-05-03,9765.21986499124,660104.0,151.0,133434792.0,883674.119205298,4022059196164.95,0.00017269765220176,3.842e-05,39.3671206099955,227954.0,588049.0,1.27788359642991,0.0127,751458.17099701
2018-05-04,9703.4379517259,710689.0,138.0,134686366.0,975988.15942029,4022059196164.95,0.000180865467697336,4.09e-05,40.6185858699947,224579.0,613456.0,1.36780841793472,0.01050444,839090.28083256
2018-05-05,9824.66950356165,606625.0,161.0,113337808.0,703961.540372671,4022059196164.96,0.000159371308958232,3.318e-05,31.2311985600114,195965.0,505788.0,1.10213444335229,0.01,557446.37583427
2018-05-06,9618.91002659264,535825.0,137.0,105198626.0,767873.182481752,4022059196164.95,0.000178611128504497,3e-05,30.8409621700016,172671.0,453544.0,1.25801289090115,0.01,570564.19859087
2018-05-07,9342.23297456584,662775.0,150.0,129843050.0,865620.333333333,4022059196164.95,0.000175360506796344,4.41e-05,35.9166375599982,204816.0,530568.0,1.30278814523556,0.010742,691217.70064134
2018-05-08,9216.11270134424,665870.0,139.0,128509171.0,924526.410071942,4022059196164.95,0.000159612286001785,4.527e-05,35.0553271499987,219628.0,572366.0,1.24292507466513,0.0107423,711408.05328578
2018-05-09,9299.77492675593,603396.0,160.0,115411491.0,721321.81875,4022059196164.96,0.000145262503883543,3.39e-05,29.7366871700082,204710.0,526052.0,1.29673137198897,0.011002355,682148.13169754
2018-05-10,9039.76162809674,633729.0,154.0,116147629.0,754205.383116883,4022059196164.95,0.000127643217298843,2.891e-05,27.49013678,215367.0,559093.0,1.37583408196232,0.011203635,769219.20438656
2018-05-11,8421.42483443369,772234.0,127.0,136213068.0,1072543.84251968,4142919267836.16,0.000184244534877543,4.888e-05,38.14838368,207053.0,606800.0,1.48618320968321,0.01010555,901815.97163577
2018-05-12,8482.64978696669,563749.0,165.0,103216152.0,625552.436363636,4143878474754.2,0.000154960928449275,3.855e-05,28.0897675,181270.0,474386.0,1.2381159523082,0.01004086,587344.87415168
2018-05-13,8691.96106867329,488836.0,148.0,85881827.0,580282.614864865,4143878474754.19,0.000147190561837899,3.354e-05,23.48131033,159530.0,423606.0,1.11919446866725,0.01011119,474097.49209426
2018-05-14,8669.47915546464,641192.0,132.0,116039267.0,879085.356060606,4143878474754.19,0.0001679511816702,4.952e-05,35.49278732,211328.0,549951.0,1.5952185686625,0.012327,877292.04705451
2018-05-15,8483.88003798948,624136.0,146.0,112591530.0,771174.863013699,4143878474754.19,0.000177586307055337,6.102e-05,36.97293637,208197.0,536411.0,1.1754282912065,0.011753,630512.66511437
2018-05-16,8323.1984861798,617403.0,179.0,110893623.0,619517.446927374,4143878474754.2,0.000154235148239539,4.531e-05,33.00292855,213978.0,545325.0,1.3909740073229,0.011783045,758532.90054336
2018-05-17,8049.39220105202,635676.0,132.0,115845856.0,877620.121212121,4143878474754.19,0.000307770295388784,6.715e-05,58.60777404,190427.0,484081.0,1.5891671682379,0.012,769285.63196777
2018-05-18,8234.35310962785,701918.0,148.0,123584841.0,835032.709459459,4143878474754.19,0.000309032941793465,0.00013199,66.88060023,216419.0,590227.0,1.31127800844909,0.010122165,773951.68509288
2018-05-19,8227.80181909036,500408.0,154.0,86745265.0,563280.941558442,4143878474754.2,0.000179048309273919,3.8e-05,29.9909499,167502.0,434713.0,0.910323824048602,0.01011111,395729.60052364
2018-05-20,8512.72112635695,483041.0,144.0,82732667.0,574532.409722222,4143878474754.19,0.000155457209423068,2.051e-05,24.85185587,159863.0,421395.0,1.07547296267654,0.01009386,453198.92910708
2018-05-21,8398.74722073862,620329.0,157.0,116206921.0,740171.47133758,4143878474754.2,0.000154827441707881,2.092e-05,31.14895886,201185.0,510454.0,1.08963215941912,0.011081845,556207.09430413
2018-05-22,8004.20581034483,595706.0,151.0,107560338.0,712320.119205298,4143878474754.19,0.000130869325630486,2.59e-05,27.0929604,207023.0,517857.0,1.08200577304694,0.0114,560324.26361277
2018-05-23,7517.3413118683,636565.0,162.0,120045355.0,741020.709876543,4143878474754.2,0.000138182508649897,2.3e-05,30.75196457,222546.0,566740.0,1.21887162488965,0.01248,690783.30468996
2018-05-24,7571.94486785176,559734.0,143.0,101998192.0,713274.06993007,4224843845699.22,0.000144510612906723,2.08e-05,29.32149238,202902.0,506826.0,1.34133300583743,0.0123,679822.44201656
2018-05-25,7423.88703448276,624713.0,176.0,111272769.0,632231.642045455,4306949573981.5,0.000154291077354181,2.804e-05,30.66905461,198774.0,545109.0,1.0750794182432,0.01010746,586035.46659913
2018-05-26,7323.47038209694,459370.0,162.0,77771127.0,480068.685185185,4306949573981.5,0.000142986966194797,1.964e-05,22.28223089,155834.0,405518.0,1.02819522657478,0.01,416951.67189015
2018-05-27,7337.91366569257,441802.0,164.0,73833388.0,450203.585365854,4306949573981.5,0.000134065516654578,1.534e-05,19.22285004,143384.0,387158.0,1.49556012898055,0.00997109,579018.06841585
2018-05-28,7107.73559877265,598556.0,156.0,113928901.0,730313.467948718,4306949573981.5,0.000163776853190706,2.084e-05,31.6009076,192951.0,487159.0,2.10465803883274,0.01193049,1025303.10553972
2018-05-29,7452.25530073089,600021.0,139.0,114016748.0,820264.374100719,4306949573981.5,0.000129609730620013,2.43e-05,26.55897795,204915.0,515819.0,1.88034642996904,0.01245276,969918.4151602
2018-05-30,7375.71415717299,596173.0,174.0,109405693.0,628768.350574713,4306949573981.5,0.000110446714985041,2.365e-05,22.62953788,204891.0,518819.0,1.90969359296628,0.011797415,990785.32020917
2018-05-31,7476.89054178843,620191.0,170.0,119151268.0,700889.811764706,4306949573981.5,0.000105726650409184,2.063e-05,21.80760182,206264.0,520082.0,1.88451756779162,0.01151278,980103.6656922
2018-06-01,7522.04414437087,683588.0,166.0,118019329.0,710959.813253012,4306949573981.5,9.76306854818734e-05,2e-05,19.70753491,201858.0,620541.0,1.30599931785017,0.0081519,810426.12269806
2018-06-02,7638.32630450029,524370.0,152.0,95203920.0,626341.578947368,4306949573981.5,9.28746480635676e-05,1.512e-05,16.3285705,175813.0,452030.0,1.22777897134896,0.0100861,554992.92841887
2018-06-03,7704.39099348084,542740.0,163.0,129829896.0,796502.429447853,4306949573981.5,9.41371718561227e-05,1.356e-05,15.73954686,167198.0,439542.0,1.388613829583,0.01,610354.09988257
2018-06-04,7486.872050263,694350.0,183.0,192866703.0,1053916.40983607,4306949573981.5,9.90506542301629e-05,1.4e-05,20.35728666,205524.0,516037.0,1.93804799285545,0.011439795,1000104.47208915
2018-06-05,7614.34597825813,655014.0,175.0,148481101.0,848463.434285714,4433700636289.58,8.67069613801215e-05,1.531e-05,18.57627282,214242.0,540378.0,1.44080517211445,0.01150029,778579.41729686
2018-06-06,7651.90667971946,653426.0,147.0,145885025.0,992415.136054422,4940704885521.83,9.44163259011107e-05,2.022e-05,19.55938049,207161.0,528982.0,1.25694366665801,0.01065663,664900.57467609
2018-06-07,7667.39110987727,635530.0,143.0,154771257.0,1082316.48251748,4940704885521.83,9.94574910169532e-05,2.26e-05,20.6210189,207335.0,510959.0,1.50679809362489,0.01056213,769912.04712048
2018-06-08,7622.92783469577,640966.0,145.0,126144666.0,869963.213793103,4940704885521.83,8.98249604666104e-05,1.808e-05,17.75668801,197681.0,547429.0,1.68031859073012,0.009891125,919855.1258048
2018-06-09,7555.62458827491,503993.0,143.0,92463479.0,646597.755244755,4940704885521.83,0.000108436108156935,1.356e-05,19.08714063,176022.0,448349.0,1.44988962598721,0.00996164,650056.56392174
2018-06-10,6740.39322993006,527886.0,127.0,95711126.0,753630.913385827,4940704885521.82,9.33280949840514e-05,1.512e-05,16.61912053,178072.0,463857.0,1.93812293209914,0.010060915,899011.88891471
2018-06-11,6845.31405698422,586393.0,140.0,111083652.0,793454.657142857,4940704885521.83,0.000117669750258539,2.26e-05,25.1461433,213701.0,524930.0,1.90249767557061,0.01236256,998678.10483728
2018-06-12,6523.59392176135,662032.0,145.0,154151433.0,1063113.33103448,4940704885521.83,0.00010016527945811,2.034e-05,21.70811986,216723.0,541233.0,1.75733612622976,0.011858955,951128.30360771
2018-06-13,6304.25442088141,660241.0,143.0,129764171.0,907441.755244755,4940704885521.83,0.000178461919489653,4.746e-05,37.96206259,212718.0,541661.0,1.68584360574485,0.01133955,913155.73333136
2018-06-14,6625.30964525497,586144.0,153.0,115098419.0,752277.248366013,4940704885521.83,0.000133473054145157,4.536e-05,28.31163688,212115.0,537286.0,1.74621370640584,0.01247241,938216.17745997
2018-06-15,6396.94773633655,613937.0,153.0,120124916.0,785130.169934641,4940704885521.83,0.000110774186840379,3.358e-05,22.29352665,201252.0,536445.0,1.24829457454876,0.010012455,669641.38304381
2018-06-16,6494.99983687014,434955.0,166.0,77176082.0,464916.156626506,4940704885521.83,0.000105734307446522,1.882e-05,16.47953769,155858.0,396996.0,0.830046234896321,0.01,329525.0350689
2018-06-17,6449.38408416131,439145.0,157.0,77552720.0,493966.369426752,4940704885521.83,0.000159363701662773,1.402e-05,23.19379314,145540.0,383119.0,0.963064118969198,0.00995901,368968.16219536
2018-06-18,6704.75152776154,569167.0,164.0,105375900.0,642535.975609756,4940704885521.83,8.91551259021487e-05,1.356e-05,17.33148901,194397.0,491391.0,1.02982303879591,0.011827,506045.77285696
2018-06-19,6732.07134140653,628857.0,155.0,144606177.0,932943.077419355,5028959175429.68,0.000482434454012554,2.652e-05,92.9988897,192770.0,497239.0,1.06587431773893,0.01108497,529994.27987819
2018-06-20,6753.94583752192,590701.0,155.0,166590282.0,1074776.01290323,5077499034879.01,0.000984057034342258,0.00031414,196.11075826,199288.0,496880.0,1.04657588625095,0.01135262,520022.62636037
2018-06-21,6719.55954788255,556428.0,170.0,103743052.0,610253.247058823,5077499034879.01,0.000368601010204387,0.0002129,73.83299395,200306.0,504147.0,1.09452298561898,0.01114319,551800.47963085
2018-06-22,6047.71246876527,616964.0,151.0,119194425.0,789367.052980132,5077499034879.01,0.000334146567318996,0.00015744,67.64930914,202454.0,556778.0,1.2526335252524,0.01047768,697438.78892298
2018-06-23,6170.54659672706,473376.0,160.0,84058845.0,525367.78125,5077499034879.01,0.000194050212587692,3.552e-05,31.0352267,159934.0,419789.0,0.939872997618232,0.01019736,394548.34579716
2018-06-24,6144.55787638808,465159.0,171.0,84251408.0,492698.292397661,5077499034879.01,0.000170359767232046,1.597e-05,27.37988107,160718.0,424082.0,1.1772461134581,0.01003,499248.88628754
2018-06-25,6244.01735973115,618481.0,157.0,146411865.0,932559.649681529,5077499034879.01,0.000173160237653726,2.232e-05,35.01767538,202227.0,494718.0,1.23284733914202,0.01223474,609911.76992566
2018-06-26,6096.30607005024,601757.0,146.0,156428658.0,1071429.16438356,5077499034879.01,0.000166574498728919,1.87e-05,31.51739433,189209.0,466020.0,1.0731553037855,0.01183153,500111.83467012
2018-06-27,6139.50910089506,591319.0,121.0,131705913.0,1088478.61983471,5077499034879.01,0.000170226114727979,2.763e-05,32.26533869,189544.0,470113.0,1.36754405780527,0.01220147,642900.23964701
2018-06-28,5858.95102482237,566389.0,157.0,108423452.0,690595.23566879,5077499034879.01,0.000143862555199085,2e-05,28.16051973,195746.0,488667.0,1.1475514150329,0.011587155,560770.50732988
2018-06-29,6224.18790032755,584573.0,151.0,112894718.0,747647.139072848,5077499034879.01,0.000138530116271901,1.512e-05,26.96211653,194630.0,516544.0,0.968430569655712,0.010530485,500237.00017224
2018-06-30,6379.93699808353,560237.0,141.0,137579590.0,975741.773049645,5077499034879.01,0.000129959635133842,1.512e-05,23.0949968,177709.0,432237.0,0.967249437616516,0.0111008,418080.99516705
2018-07-01,6363.09243980129,476547.0,147.0,101438301.0,690056.469387755,5077499034879.01,0.000108306936908168,1.356e-05,16.61894132,153443.0,397183.0,1.25797668825917,0.00999098,499646.95497284
2018-07-02,6609.84363676213,662310.0,141.0,143502698.0,1017749.63120567,5183040383696.91,0.00011675615465743,1.728e-05,24.13373068,206702.0,530924.0,1.19721645055283,0.01098539,635630.94679331
2018-07-03,6499.01344040917,655359.0,116.0,129162817.0,1113472.56034483,5363678461481.36,0.000127686476594061,2.26e-05,27.75112345,217338.0,540313.0,1.24419970213643,0.012888775,672257.27366044
2018-07-04,6581.05867729457,594400.0,134.0,122724992.0,915858.149253731,5363678461481.37,0.000105024645653304,1.87e-05,21.20815182,201935.0,504288.0,1.04565587550953,0.01063872,527311.71014895
2018-07-05,6537.10611338399,555588.0,137.0,108392731.0,791187.817518248,5363678461481.37,9.94209124129043e-05,1.72e-05,20.13343071,202507.0,514955.0,1.13805080194739,0.010571025,586044.95071682
2018-07-06,6600.15955932203,640591.0,160.0,109276726.0,682979.5375,5363678461481.37,0.000107382712073222,1.512e-05,21.52862303,200485.0,594063.0,0.990956934174826,0.007404,588690.8491867
2018-07-07,6742.63975803624,460458.0,156.0,81406920.0,521839.230769231,5363678461481.37,0.000100139147071684,1.356e-05,16.48971307,164668.0,412834.0,0.833982579162424,0.00996239,344296.36408594
2018-07-08,6705.91293495383,501981.0,158.0,96364356.0,609900.987341772,5363678461481.37,9.93633584320182e-05,1.285e-05,15.69046793,157910.0,414608.0,1.11386625297187,0.00917656,461817.85941216
2018-07-09,6663.37567095266,627774.0,136.0,144675579.0,1063791.02205882,5363678461481.37,9.55256660885026e-05,1.595e-05,19.77161579,206977.0,503124.0,1.03179919721536,0.01132518,519122.93929978
2018-07-10,6308.20192132249,669373.0,149.0,144729223.0,971337.067114094,5363678461481.37,0.000105905280156708,1.694e-05,22.81549222,215433.0,525370.0,1.56177444067261,0.0116789,820509.43789617
2018-07-11,6376.72513091759,636817.0,135.0,139470756.0,1033116.71111111,5363678461481.37,0.000101129087748229,1.813e-05,20.35991472,201326.0,487930.0,1.2077413395552,0.011544845,589293.23180917
2018-07-12,6160.56697545295,923421.0,141.0,162766181.0,1154370.07801418,5363678461481.37,9.11817534160893e-05,1.813e-05,18.95121563,207840.0,493933.0,1.30285529420679,0.01108344,643523.22403344
2018-07-13,6209.2534552893,941540.0,143.0,159932473.0,1118408.9020979,5363678461481.37,9.45611127264269e-05,1.852e-05,19.5134421,206358.0,548500.0,1.10921411966505,0.0100183,608403.94463628
2018-07-14,6255.31035505552,793757.0,133.0,153184021.0,1151759.55639098,5363678461481.37,8.45647257078324e-05,1.464e-05,14.82622597,175324.0,429814.0,1.10673534558865,0.01,475690.34582884
2018-07-15,6347.98417825833,502106.0,133.0,100199147.0,753377.045112782,5363678461481.37,9.55183935057961e-05,1.853e-05,15.1200841,158295.0,398201.0,1.28446781401157,0.010031305,511476.36800722
