,doge_PriceUSD,doge_AdrActCnt,doge_BlkCnt,doge_BlkSizeByte,doge_BlkSizeMeanByte,doge_DiffMean,doge_FeeMeanNtv,doge_FeeMedNtv,doge_FeeTotNtv,doge_TxCnt,doge_TxTfr,doge_TxTfrValMeanNtv,doge_TxTfrValMedNtv,doge_TxTfrValNtv
2017-01-19,0.0002147351097310989,37753.0,1383.0,46655269.0,33734.8293564714,37325.4252881303,5.41145212996949,1.0,54985.76509262,10161.0,31309.0,140765.64984789,152.31698399,4407231731.087597
2017-01-20,0.00021239524793716666,20633.0,1380.0,13726572.0,9946.79130434783,37618.9971184188,2.48668121440883,1.0,18697.35605114,7519.0,24125.0,181443.137230146,410.580509705,4377315685.677266
2017-01-21,0.00020812060624181815,27332.0,1380.0,6509689.0,4717.16594202899,38678.621487642,1.72256380225258,1.0,12862.38391142,7467.0,28233.0,136462.947537711,203.54584597,3852758397.8321834
2017-01-22,0.00020993733263770817,27811.0,1358.0,7733447.0,5694.73269513991,37326.3931528247,1.59729410032062,1.0,16539.98040882,10355.0,30196.0,91043.2317538245,651.485,2749141426.0384846
2017-01-23,0.0002096609911260832,19660.0,1385.0,7886681.0,5694.35451263538,37766.9924411634,1.50887118215565,1.0,13397.26722636,8879.0,33591.0,158850.114833382,231.0,5335934207.368134
2017-01-24,0.00020217580754600925,17836.0,1391.0,9271669.0,6665.47016534867,39045.3344694014,1.476823930943,1.0,13421.37588441,9088.0,38351.0,169588.116472215,294.26977499,6503873854.825933
2017-01-25,0.00020383203952584696,15784.0,1361.0,5986652.0,4398.71565025716,39098.7949865356,1.50550322845307,1.0,12573.96296404,8352.0,24451.0,129969.630435123,215.47,3177887433.769204
2017-01-26,0.0002089057837613328,19401.0,1383.0,6536099.0,4726.02964569776,37628.4570057111,1.43231084606835,1.0,13621.27614611,9510.0,26182.0,158259.116853395,160.79172075,4143540197.455591
2017-01-27,0.0002070952607638661,28935.0,1368.0,7684784.0,5617.53216374269,40705.5633204208,1.63706413927271,1.0,15733.82344255,9611.0,23046.0,132403.598687473,227.9975,3051373335.3515034
2017-01-28,0.0002099081100787327,30939.0,1387.0,7295680.0,5260.04325883201,37700.1014674341,1.53924301740427,1.0,17647.42119454,11465.0,36237.0,92094.0618173534,185.16,3337212518.075435
2017-01-29,0.00020624571185498685,27710.0,1377.0,8378074.0,6084.29484386347,37133.7717703861,1.60156937696443,1.0,15400.69112889,9616.0,35808.0,142784.601917294,644.4015625,5112831025.454459
2017-01-30,0.0002096190145125171,18478.0,1388.0,7731097.0,5569.95461095101,39565.4201126216,1.40565987594895,1.0,13768.43848492,9795.0,29985.0,203838.250535495,284.95530543,6112089942.30682
2017-01-31,0.00020824284559173035,23321.0,1377.0,7912144.0,5745.92883079158,38785.1793559704,1.53177716269926,1.0,18142.36871501,11844.0,32542.0,357624.7923593,230.0,11637825992.956326
2017-02-01,0.00021356907330873665,19330.0,1387.0,6295700.0,4539.07714491709,40206.003860841,1.4419382565018,1.0,14810.14783253,10271.0,26685.0,245182.464567433,349.09483998,6542694066.981959
2017-02-02,0.0002118018479342472,21002.0,1373.0,7139400.0,5199.85433357611,39861.1803644557,1.36735848096202,1.0,14653.98084047,10717.0,31900.0,152641.846480704,289.206751075,4869274902.734442
2017-02-03,0.0002093251953135593,22221.0,1381.0,7284663.0,5274.9188993483,36655.8084228742,1.52547760080469,1.0,18464.38088014,12104.0,28714.0,267844.472887047,333.19600277,7690886194.478666
2017-02-04,0.00021459850047783244,31778.0,1373.0,9047013.0,6589.23015294975,38682.3678502313,1.54317186088711,1.0,19274.21654248,12490.0,44630.0,149805.773255192,202.76,6685831660.379219
2017-02-05,0.00020972381013029427,32025.0,1379.0,8401136.0,6092.19434372734,39510.7930004223,1.52449719801158,1.0,17633.8590894,11567.0,35660.0,182382.506321916,600.97999999,6503760175.439539
2017-02-06,0.0002116282751559581,22318.0,1355.0,6176417.0,4558.24132841328,37338.7204406361,1.48440167431421,1.0,13842.04561298,9325.0,25161.0,404529.553957219,167.0,10178368107.11759
2017-02-07,0.00020794273207136378,20180.0,1385.0,6353498.0,4587.36317689531,37608.2162355783,1.49843597378962,1.0,14515.3492781,9687.0,22801.0,264846.503850417,317.90910588,6038765134.293363
2017-02-08,0.0002085443934075678,22308.0,1369.0,8461283.0,6180.6303871439,38308.3626617328,1.43624275151309,1.0,14152.73607341,9854.0,39699.0,117635.395854451,184.0,4670007580.025844
2017-02-09,0.00020780924441678031,20913.0,1360.0,8413151.0,6186.14044117647,38352.0609434504,1.4326883846328,1.0,15879.91805527,11084.0,33804.0,165435.85899925,257.29655883,5592393777.610641
2017-02-10,0.00020675708387634618,19437.0,1398.0,7814450.0,5589.73533619456,38310.634482795,1.36562877532614,1.0,13294.3961278,9735.0,32307.0,132314.284394058,305.28,4274677585.9188223
2017-02-11,0.00020798392643009748,30344.0,1383.0,6922208.0,5005.2118582791,37753.7079138978,1.3935808385472,1.0,14215.91813402,10201.0,34807.0,130792.736506634,194.0,4552502779.586415
2017-02-12,0.0002074857449996094,31621.0,1384.0,8024673.0,5798.17413294798,36500.0692968908,1.55326374820827,1.0,17511.4954973,11274.0,32008.0,177978.860044602,581.71,5696747352.307607
2017-02-13,0.00020762008693666522,21904.0,1375.0,7090260.0,5156.55272727273,36363.7827445755,1.40230369589985,1.0,14282.46314274,10185.0,33462.0,207388.093665808,175.42,6939620390.245282
2017-02-14,0.00020694174787267477,20299.0,1388.0,8881033.0,6398.43876080692,36710.6100572149,1.35546379960432,1.0,14559.03667155,10741.0,34220.0,142598.499127791,226.8,4879720640.153016
2017-02-15,0.0002083177141583217,20852.0,1373.0,6488151.0,4725.52876911872,36866.8040008355,1.38388507046268,1.0,14536.32878014,10504.0,27166.0,194092.674660461,179.53583469,5272721599.826073
2017-02-16,0.00021353494883585557,19053.0,1376.0,6639628.0,4825.31104651163,37385.8158044216,1.39528377123709,1.0,15271.38087619,10945.0,24803.0,315911.480103212,339.0,7835552440.999968
2017-02-17,0.00020960451685690326,22726.0,1367.0,7096024.0,5190.94659839064,38826.8736864942,1.46557753709738,1.0,17954.79040698,12251.0,27960.0,262890.111199529,269.22566429,7350407509.138841
2017-02-18,0.00020402593672178376,31359.0,1378.0,7520893.0,5457.83236574746,39605.2268350173,1.51373534484788,1.0,17463.96467351,11537.0,45105.0,133551.880056008,183.41,6023857549.926235
2017-02-19,0.0002080826538851185,30844.0,1372.0,12342453.0,8995.95699708455,35957.644662723,1.47391388498998,1.0,21337.851313,14477.0,45418.0,76985.3895132921,599.894500005,3496522420.9147
2017-02-20,0.0002104528267994329,23295.0,1373.0,7557406.0,5504.30152949745,38912.3164577436,1.46428487582922,1.0,16925.66887971,11559.0,32179.0,252899.457388282,200.0,8138051639.297524
2017-02-21,0.00021235965076722515,20315.0,1386.0,7321405.0,5282.39898989899,35827.0582527287,1.45120711500919,1.0,15794.93823976,10884.0,25015.0,256522.394110827,300.0,6416907688.68233
2017-02-22,0.00020171944609692662,19673.0,1365.0,6958343.0,5097.68717948718,36702.4093524636,1.53243485889335,1.0,16783.2265746,10952.0,24628.0,183437.796082914,267.66310904,4517706041.930002
2017-02-23,0.0002100679169423277,20169.0,1385.0,7391617.0,5336.90758122744,37320.454637225,1.43865112655282,1.0,16722.88069505,11624.0,28966.0,195441.689287818,349.0,5661163971.910925
2017-02-24,0.0002064299913414134,22266.0,1371.0,9227914.0,6730.79066374909,37354.0366710187,1.40717957216984,1.0,18923.75088654,13448.0,41049.0,195622.945460294,349.42,8030126288.1995945
2017-02-25,0.00020409471435662966,35543.0,1367.0,8381506.0,6131.31382589612,38632.7553470213,1.51670210225499,1.0,18772.22191961,12377.0,42683.0,121750.554458428,200.0,5196678915.949076
2017-02-26,0.00020676521409973084,36511.0,1361.0,10305777.0,7572.20940484938,38616.6103485151,1.69930637458494,1.0,25936.51319529,15263.0,39038.0,153327.973827588,633.505,5985617442.281374
2017-02-27,0.00020890946844187667,23597.0,1381.0,8421426.0,6098.06372194062,40271.7805693233,1.49344647953963,1.0,20761.89295856,13902.0,29977.0,243099.588517905,272.306077625,7287396365.001245
2017-02-28,0.00020939245782210884,21242.0,1376.0,6758593.0,4911.76816860465,37359.6075991455,1.55524013408288,1.0,18051.6722363,11607.0,27175.0,295851.471528019,300.0,8039763738.773923
2017-03-01,0.00019945489152549975,22687.0,1376.0,7870265.0,5719.66933139535,37367.6751433041,1.50837483240627,1.0,19714.45905955,13070.0,27766.0,244704.063638246,398.70230959,6794453030.979536
2017-03-02,0.0002088875360813201,21480.0,1374.0,7211959.0,5248.87845705968,37250.7234062934,1.52470037319568,1.0,17500.51088354,11478.0,26841.0,268057.101503263,402.42259257,7194920661.449083
2017-03-03,0.0002160156588886044,20963.0,1369.0,6876783.0,5023.21621621622,40241.5765646056,1.42872026018349,1.0,16117.39325513,11281.0,26730.0,278931.777674808,369.82503944,7455846417.247627
2017-03-04,0.00021068709106561613,36795.0,1381.0,9830736.0,7118.56335988414,36169.4303212662,1.53512400173805,1.0,18459.8661209,12025.0,51184.0,86838.3918771431,186.1,4444736249.839691
2017-03-05,0.00021195899805185738,35037.0,1374.0,10075233.0,7332.77510917031,37862.9370301589,1.54251562192773,1.0,19508.19507052,12647.0,38530.0,124256.897692711,664.0625,4787618268.100166
2017-03-06,0.00021582024568063036,22096.0,1368.0,7297076.0,5334.11988304094,39850.8931908672,1.4673370297864,1.0,16761.39089125,11423.0,26512.0,157410.702687269,352.0,4173272549.644863
2017-03-07,0.00020597171227678028,20272.0,1375.0,7988016.0,5809.46618181818,37694.4138921518,1.33523000816093,1.0,14934.54764128,11185.0,31303.0,147848.76232807,331.30067849,4628109807.155572
2017-03-08,0.00020453672675832218,20522.0,1380.0,6992921.0,5067.33405797101,35302.646976986,1.3231474834137,1.0,15476.85611349,11697.0,27232.0,231369.618201563,364.00369862,6300657442.864953
2017-03-09,0.00021162352002502015,19475.0,1375.0,6199359.0,4508.62472727273,37538.7742102013,1.3388240997032,1.0,13938.49770201,10411.0,24945.0,181755.562654987,230.4875,4533892510.428662
2017-03-10,0.00019550498045718884,20769.0,1392.0,8240284.0,5919.74425287356,34691.2322306653,1.3348074883186,1.0,16456.84152348,12329.0,31223.0,659009.238178156,499.0,20576245443.636566
2017-03-11,0.0002086018015022438,37654.0,1361.0,12101689.0,8891.76267450404,36197.7949749709,1.6924135596504,1.0,20187.10893951,11928.0,53779.0,99409.3435869313,185.82,5346135088.7615795
2017-03-12,0.00021958956033151243,34769.0,1351.0,9862062.0,7299.82383419689,36220.0600253093,1.49127082918742,1.0,17728.22761738,11888.0,37381.0,717661.910259638,646.91350588,26826919867.415543
2017-03-13,0.0002474274699766141,24159.0,1372.0,11628101.0,8475.29227405248,37600.5285808604,1.42107394218223,1.0,16937.78031687,11919.0,46879.0,717894.678087097,375.70752041,33654184614.045025
2017-03-14,0.00024325589157500922,21316.0,1393.0,7405960.0,5316.55419956927,36520.3142231678,1.39021908206519,1.0,15738.67022806,11321.0,27197.0,1282598.61290728,209.56222228,34882834475.23923
2017-03-15,0.0002341249728538291,19870.0,1387.0,7026773.0,5066.16654650324,35181.3974011918,1.40971031185084,1.0,14403.01025618,10217.0,26383.0,915911.477432196,205.35329418,24164492509.09364
2017-03-16,0.00022978186341578754,20442.0,1377.0,6677997.0,4849.67102396514,36165.942707214,1.35516971051625,1.0,14673.77762547,10828.0,26436.0,1015489.90392958,291.2,26845491100.282425
2017-03-17,0.00021010186101823327,21424.0,1376.0,6888939.0,5006.49636627907,35235.7127086089,1.4016734494383,1.0,14573.19885381,10397.0,27517.0,267204.353996656,178.77422124,7352662208.925997
2017-03-18,0.00021778228972479767,35674.0,1378.0,8957754.0,6500.54716981132,35823.850732215,1.40992782259987,1.0,17999.13858331,12766.0,46457.0,179483.906384122,164.68,8338283838.88715
2017-03-19,0.00022992389618946225,33289.0,1378.0,9832526.0,7135.35994194485,36053.3023227723,1.4659740870554,1.0,19874.21069821,13557.0,43230.0,231637.428767195,621.24,10013686045.605833
2017-03-20,0.00022826757879010153,23435.0,1370.0,8970998.0,6548.17372262774,34547.0168471557,1.35311305383321,1.0,15916.66885224,11763.0,39129.0,708172.426419775,296.236353715,27710078873.379375
2017-03-21,0.00024111965643496198,22249.0,1384.0,12267861.0,8864.06141618497,36756.4123762555,1.20923069973857,1.0,15310.06988939,12661.0,58243.0,230854.484805498,200.0,13445657758.526628
2017-03-22,0.00023523209266729727,21190.0,1384.0,9334559.0,6744.62355491329,37045.3931826894,1.32089804368071,1.0,15488.8504602,11726.0,27202.0,453769.641916787,241.698988785,12343441799.420433
2017-03-23,0.0002345111454446624,21276.0,1380.0,7453346.0,5400.97536231884,38604.8298987758,1.31604801122931,1.0,15662.28738164,11901.0,28896.0,408522.776360752,264.08727273,11804674145.720293
2017-03-24,0.00025959953070071314,25071.0,1380.0,8953163.0,6487.79927536232,34443.2578693864,1.45090741328306,1.0,18565.81126037,12796.0,33305.0,1238838.23031109,274.042499995,41259507260.51075
2017-03-25,0.0002919999638582001,37061.0,1379.0,8225497.0,5964.82741116751,35522.9785516801,1.47209672891057,1.0,16971.80318761,11529.0,43815.0,418822.138066795,167.75528877,18350691979.39663
2017-03-26,0.00027477729499568665,35349.0,1387.0,10153093.0,7320.18240807498,35430.4891583663,1.4687865072246,1.0,22332.89884235,15205.0,37804.0,1088077.20071653,629.963500025,41133670495.88782
2017-03-27,0.00024546758214892436,23365.0,1371.0,7664014.0,5590.09044493071,35355.0548103218,1.40705694334237,1.0,16603.27193144,11800.0,22805.0,499546.565200276,529.94971021,11392159419.392305
2017-03-28,0.00028267778408056247,19093.0,1382.0,6603959.0,4778.5520984081,33498.5262400852,1.31149109390029,1.0,13863.77235362,10571.0,20469.0,374478.244639848,664.23770553,7665195189.533039
2017-03-29,0.00027128155720829687,16492.0,1372.0,5776260.0,4210.10204081633,34697.9625290586,1.30893061891767,1.0,11924.35793834,9110.0,18237.0,630457.263144635,703.63540579,11497649107.968714
2017-03-30,0.00030715723204384536,20588.0,1387.0,6581780.0,4745.33525594809,33723.4028459648,1.37608949969018,1.0,13635.67085243,9909.0,25140.0,628893.987419794,359.0,15810394843.733625
2017-03-31,0.0003347709196843008,20399.0,1383.0,7774546.0,5621.50831525669,35254.5850173576,1.46222450150524,1.0,15911.92702538,10882.0,28555.0,723566.779016168,380.0,20661449374.80667
2017-04-01,0.00033478052446141816,38106.0,1379.0,8854341.0,6420.84191443075,34800.0921925294,1.37520900911842,1.0,17814.45750412,12954.0,47174.0,325427.505827416,168.04,15351717159.902514
2017-04-02,0.000524853897929722,35615.0,1389.0,11416537.0,8219.24910007199,34487.2017661814,1.47736360855659,1.0,20061.12044059,13579.0,45403.0,438420.409757454,612.514059,19905601864.217674
2017-04-03,0.00042078673096381935,27160.0,1371.0,10579231.0,7716.43398978848,36527.7772520233,1.70230881506852,1.0,23103.73523811,13572.0,32542.0,2994250.6790074,345.750924185,97438905596.25868
2017-04-04,0.0004286952411289873,19830.0,1380.0,9053987.0,6560.86014492754,38249.2943369343,1.42792226175325,1.0,14953.20192508,10472.0,50211.0,543365.519340432,148.704,27282926091.602413
2017-04-05,0.0004386227751513469,19371.0,1374.0,9843334.0,7163.99854439592,38699.2315659505,1.3712330681623,1.0,14565.23765002,10622.0,32875.0,1331953.09008603,117.86955454,43787957836.57838
2017-04-06,0.000448207145707783,20872.0,1378.0,8081827.0,5864.89622641509,38614.8909130749,1.45816373455614,1.0,14766.82413985,10127.0,32716.0,549425.687775447,111.0,17975010801.261536
2017-04-07,0.0003924811863779944,20386.0,1383.0,8669548.0,6268.65365148228,37263.4066978524,1.42945512155051,1.0,16244.3280013,11364.0,37718.0,833711.282995487,123.073184495,31445922172.02377
2017-04-08,0.00043453351073828627,29772.0,1371.0,9105692.0,6641.64259664479,37909.0867383668,1.32056430380146,1.0,16069.94701296,12169.0,45970.0,164143.451660238,140.075,7545674472.821139
2017-04-09,0.0003849667352207081,29049.0,1376.0,10379840.0,7543.48837209302,36115.9117693391,1.41962278973453,1.0,18555.88948462,13071.0,40087.0,612887.08121187,609.18039498,24568804424.540222
2017-04-10,0.0003966004100076386,22425.0,1373.0,8507906.0,6196.58120903132,39549.9402539222,1.36984827419012,1.0,17810.76726102,13002.0,32470.0,280752.824395272,459.1406033,9116044208.114483
2017-04-11,0.0003981308329293536,21324.0,1389.0,6856263.0,4936.11447084233,36498.0321991526,1.28154517468747,1.0,15766.85028418,12303.0,27489.0,341922.213270931,378.09014301,9399099720.604633
2017-04-12,0.0004124017618511883,19886.0,1381.0,21527645.0,15588.4467776973,39433.3517116258,2.56633960293283,1.0,29112.55645567,11344.0,30753.0,340671.154602657,180.15641611,10476660017.495514
2017-04-13,0.00043120594892931256,20956.0,1369.0,68094492.0,49740.315558802,37507.4341048718,7.16098570772414,1.0,75799.03371626,10585.0,28205.0,835163.32471319,130.20249146,23555781573.535534
2017-04-14,0.00042365705140550255,20862.0,1359.0,98343272.0,72364.4385577631,34639.2437440952,9.89360383610853,1.0,106474.9644842,10762.0,27459.0,1556580.93610016,144.88548382,42742155924.37439
2017-04-15,0.00042379542298453247,42537.0,1286.0,150723344.0,117203.222395023,38167.7534500415,12.5837658229551,1.0,161474.88304016,12832.0,39958.0,293148.262275398,147.08465076,11713618264.000341
2017-04-16,0.00045152238790507714,26104.0,1332.0,152063548.0,114161.822822823,38221.8664453705,13.7516286749031,1.0,160371.49360672,11662.0,33574.0,495415.490756061,575.0,16633079686.643976
2017-04-17,0.0004701540493553802,22122.0,1376.0,113062674.0,82167.6409883721,44329.5344469894,10.308248292288,1.0,120338.49056417,11674.0,33870.0,1069982.20418115,180.14852752,36240297255.61557
2017-04-18,0.000453296981178352,20763.0,1371.0,96172675.0,70147.8300510576,52024.4050015218,9.57848425774288,1.0,104606.62657881,10921.0,24230.0,737830.312979388,352.46813538,17877628483.49058
2017-04-19,0.0004565163862921515,21134.0,1376.0,102523425.0,74508.3030523256,52846.7627196498,10.2123451700879,1.0,108067.03658987,10582.0,38841.0,413837.262150479,575.0,16073853099.186743
2017-04-20,0.0004441262228974325,18672.0,1372.0,7937406.0,5785.28134110787,49964.4480617615,1.42008783847808,1.0,13277.82128977,9350.0,22849.0,800788.149433084,500.0,18297208426.396534
2017-04-21,0.00045707058166077875,16424.0,1367.0,5429359.0,3971.73299195318,53536.249640597,1.31879898017265,1.0,12374.29083096,9383.0,19344.0,493528.320940903,534.5,9546811840.280836
2017-04-22,0.0004737533335937564,28015.0,1364.0,6738919.0,4940.5564516129,53780.8747331322,1.3228617436581,1.0,13890.04830841,10500.0,36106.0,141421.322033084,148.87,5106158253.326549
2017-04-23,0.0005518262572910643,31419.0,1382.0,12346134.0,8933.52677279305,54220.9948592618,1.42576197264011,1.0,19614.20745761,13757.0,43076.0,717617.957318804,555.0,30912111129.464787
2017-04-24,0.0005106117041519604,20879.0,1361.0,7291495.0,5357.45407788391,60455.7237429176,1.33578195811268,1.0,14841.87333659,11111.0,29170.0,375789.202907955,150.629311225,10961771048.825052
2017-04-25,0.000539362470721163,18161.0,1370.0,7192909.0,5250.29854014599,56989.2791835896,1.37199354745396,1.0,15422.57946693,11241.0,25731.0,407967.40462625,199.0,10497409288.438051
2017-04-26,0.0005631858701777089,19830.0,1379.0,9137969.0,6626.51849166062,56664.735306191,1.37423918517614,1.0,15019.06005479,10929.0,39335.0,435082.711911274,126.27174651,17113978473.029959
