,ltc_PriceUSD,ltc_AdrActCnt,ltc_BlkCnt,ltc_BlkSizeByte,ltc_BlkSizeMeanByte,ltc_DiffMean,ltc_FeeMeanNtv,ltc_FeeMedNtv,ltc_FeeTotNtv,ltc_TxCnt,ltc_TxTfr,ltc_TxTfrValMeanNtv,ltc_TxTfrValMedNtv,ltc_TxTfrValNtv
2016-08-19,3.59653377747741,8451.0,639.0,2238449.0,3503.05007824726,50566.9248248666,0.00457638896530166,0.001,14.6398683,3199.0,8704.0,330.63045033509,0.85,2877807.43971662
2016-08-20,3.60944938482759,14701.0,601.0,2912083.0,4845.39600665557,50566.9248248666,0.00561213462412908,0.001,15.30429112,2727.0,12692.0,235.270521727127,0.01104481,2986053.4617607
2016-08-21,3.60450633987605,16560.0,610.0,2812687.0,4610.96229508197,51691.9522747634,0.0059332180028996,0.001,16.36974847,2759.0,15012.0,193.241341586563,0.01,2900939.01989748
2016-08-22,3.67179877383156,13877.0,622.0,2779644.0,4468.88102893891,52958.0981504319,0.00671416518630137,0.001,24.50670293,3650.0,14712.0,286.75830036677,0.020956015,4218788.11499592
2016-08-23,3.92985894842147,12178.0,588.0,3733167.0,6348.92346938776,52958.0981504319,0.00390514017879053,0.001,22.27882472,5705.0,14495.0,904.215689962511,3.0,13106606.4260066
2016-08-24,3.83952410730961,11322.0,568.0,3202584.0,5638.35211267606,53119.4158412265,0.00539763738019169,0.001,23.652447,4382.0,12896.0,586.970281982493,0.336510015,7569568.75644623
2016-08-25,3.79302616382464,9191.0,553.0,2302603.0,4163.8390596745,54828.0664845407,0.00673273994079655,0.001,25.01886162,3716.0,11388.0,664.786081848815,0.453751885,7570583.90009431
2016-08-26,3.82836178857884,9932.0,559.0,2282317.0,4082.85688729875,54828.0664845407,0.00473357929192919,0.001,15.77701978,3333.0,11431.0,461.259949536685,0.14134853,5272662.48315385
2016-08-27,3.7432896128249,13978.0,565.0,2376784.0,4206.69734513274,54828.0664845407,0.0050723387695078,0.001,16.90103278,3332.0,15830.0,258.978930192529,0.010213145,4099636.46494774
2016-08-28,3.75024385644088,9841.0,561.0,2381328.0,4244.79144385027,54232.1683760668,0.00422334745674176,0.001,12.93611326,3063.0,10014.0,414.924455749153,0.128336785,4155053.49987202
2016-08-29,3.75161839543348,10343.0,633.0,2359895.0,3728.112164297,53594.49143342,0.00421303458502612,0.001,14.51811718,3446.0,11752.0,397.72370213809,0.16716605,4674048.94752683
2016-08-30,3.79207150434001,12519.0,530.0,3200034.0,6037.8,53594.4914334201,0.00453275081473214,0.001,16.24537892,3584.0,12816.0,366.148247134008,0.061461845,4692555.93526945
2016-08-31,3.76903735530641,9454.0,602.0,2554003.0,4242.52990033223,53605.3106766107,0.0084577964883786,0.001,30.20279126,3571.0,9561.0,516.964492183115,1.1278,4942697.50976276
2016-09-01,3.81623145609474,7699.0,600.0,2132413.0,3554.02166666667,53920.1506534592,0.00678798424342105,0.001,22.69901931,3344.0,8960.0,564.545880823886,2.5,5058331.09218202
2016-09-02,3.83593169386804,12857.0,556.0,2910028.0,5233.86330935252,53920.1506534592,0.00672285843863067,0.001,24.15523037,3593.0,13724.0,328.606069085927,0.05062165,4509789.69213526
2016-09-03,3.89803206078319,9944.0,607.0,2218758.0,3655.28500823723,53920.1506534592,0.00618870342865929,0.001,20.12566355,3252.0,9966.0,416.813442009278,0.499,4153962.76306446
2016-09-04,4.00152381760183,15378.0,581.0,2855453.0,4914.72117039587,54341.1688289834,0.00793857252622116,0.001,26.49101652,3337.0,15926.0,390.854008944176,0.012065975,6224740.94644495
2016-09-05,3.95872610558668,11046.0,567.0,2621340.0,4623.1746031746,54623.0574350099,0.00612048535280509,0.001,21.16463835,3458.0,10456.0,432.813154080283,0.337013965,4525494.33906344
2016-09-06,3.96038099888801,10683.0,554.0,2501696.0,4515.69675090253,54623.0574350099,0.00497256289347273,0.001,17.59790008,3539.0,12122.0,457.36804483818,0.10230754,5544215.43952842
2016-09-07,3.9800062893583,8932.0,534.0,2169607.0,4062.93445692884,54623.0574350099,0.00448012176614631,0.001,14.63655781,3267.0,10150.0,292.515816078447,0.39652643,2969035.53319624
2016-09-08,4.01926797234011,9449.0,611.0,2166166.0,3545.2798690671,53017.1804553519,0.00511296088295688,0.001,17.43008365,3409.0,10733.0,317.762935302741,0.29963323,3410549.58460432
2016-09-09,3.98120277234783,8868.0,571.0,1903965.0,3334.43957968476,52982.2700862289,0.00503956830276759,0.001,15.11366534,2999.0,9752.0,256.086075845912,0.199,2497351.41164933
2016-09-10,3.9839543492055,12032.0,611.0,2251269.0,3684.56464811784,52982.2700862289,0.0078784282209073,0.001,19.97181554,2535.0,13041.0,137.488571774308,0.01038625,1792988.46450875
2016-09-11,3.88819331710539,11768.0,588.0,2620687.0,4456.95068027211,54395.9866766916,0.00814490598084427,0.001,22.96048996,2819.0,10002.0,285.421601212097,0.0861152,2854786.85532339
2016-09-12,3.81425433212322,10789.0,571.0,2659062.0,4656.85113835377,55343.8193907524,0.00505073319719953,0.001,17.3139134,3428.0,12075.0,306.539163009471,0.07374119,3701460.39333936
2016-09-13,3.82961052411573,10587.0,539.0,2238093.0,4152.30612244898,55343.8193907525,0.00490650542799597,0.001,14.61647967,2979.0,11056.0,336.021783469913,0.05125074,3715056.83804336
2016-09-14,3.82750628348414,9292.0,590.0,2089764.0,3541.97288135593,55275.3935530707,0.00408315231898907,0.001,11.95546999,2928.0,9745.0,273.510363601338,0.23682183,2665358.49329504
2016-09-15,3.81613773888797,8526.0,571.0,1825212.0,3196.51838879159,54222.3959398558,0.00544582941778127,0.001,13.84329838,2542.0,9088.0,213.688458520254,0.10591785,1942000.71103207
2016-09-16,3.8276969723917,7712.0,568.0,1864481.0,3282.53697183099,54222.3959398558,0.00340927345978756,0.001,11.23355605,3295.0,8987.0,218.28048784518,0.6734,1961686.74426463
2016-09-17,3.819052788706,11920.0,596.0,3785106.0,6350.84899328859,54222.3959398559,0.00688675883986928,0.001,16.85878564,2448.0,10073.0,157.81044748514,0.03,1589624.63751782
2016-09-18,3.84151302233168,14609.0,574.0,2227712.0,3881.03135888502,54291.9997483497,0.00534036717651922,0.001,12.9183482,2419.0,14307.0,123.028336128256,0.01027058,1760166.40498696
2016-09-19,3.82952114397784,11572.0,622.0,2362420.0,3798.10289389068,54343.832371697,0.00355858839407041,0.001,11.52270922,3238.0,11889.0,178.197317810614,0.04625757,2118587.91145039
2016-09-20,3.82575500230927,10924.0,573.0,2352795.0,4106.09947643979,54343.8323716971,0.00466281986721144,0.001,13.69470195,2937.0,9636.0,143.339289628572,0.2,1381217.39486092
2016-09-21,3.78188586440487,10367.0,548.0,2719963.0,4963.43613138686,54406.2203677269,0.00383312158932136,0.001,15.36315133,4008.0,11336.0,256.812886093004,0.42,2911230.87675029
2016-09-22,3.76808569696144,8517.0,593.0,2099293.0,3540.12310286678,54954.3434757024,0.0037296499204244,0.001,11.24862416,3016.0,9585.0,170.161820041739,0.3,1631001.04510007
2016-09-23,3.82742028354518,8530.0,628.0,1833507.0,2919.59713375796,54954.3434757023,0.0046760135446571,0.001,11.72744197,2508.0,8735.0,167.160116750607,0.20626768,1460143.61981655
2016-09-24,3.830065789773,8191.0,561.0,1779726.0,3172.41711229947,54954.3434757023,0.00522068168141593,0.001,12.38867763,2373.0,8636.0,159.830977173615,0.1,1380300.31887134
2016-09-25,3.81383643620454,13559.0,566.0,2147944.0,3794.95406360424,56156.0555245219,0.00467265001674481,0.001,13.95253295,2986.0,14682.0,115.86424512974,0.01381234,1701118.84699484
2016-09-26,3.86619228731716,10296.0,543.0,2398874.0,4417.81583793738,56707.3564128978,0.00445785246584472,0.001,13.37801525,3001.0,9603.0,259.965543158686,0.20034574,2496449.11095286
2016-09-27,3.84670500350117,8774.0,554.0,2063843.0,3725.34837545126,56707.3564128978,0.00859339055027174,0.001,25.29894178,2944.0,9552.0,289.833292028004,0.458657625,2768487.60545149
2016-09-28,3.83752928099448,9244.0,557.0,1988309.0,3569.6750448833,56595.0739240971,0.00459184736040609,0.001,12.66431502,2758.0,9538.0,170.292460261543,0.16789725,1624249.4859746
2016-09-29,3.84950461810617,11042.0,559.0,2633557.0,4711.19320214669,54301.920018207,0.00455322642403052,0.001,14.32445033,3146.0,11363.0,134.299488159063,0.079654,1526045.08395143
2016-09-30,3.83445758331656,10007.0,582.0,2171119.0,3730.44501718213,54301.920018207,0.00415017904468912,0.001,12.81575289,3088.0,10259.0,213.561292175413,0.23602302,2190925.29642756
2016-10-01,3.84546993344443,9516.0,607.0,2415170.0,3978.86326194399,54301.920018207,0.00643573618288881,0.001,18.57997036,2887.0,9366.0,177.733774501575,0.197737505,1664654.53198175
2016-10-02,3.84393979072991,13176.0,597.0,1959121.0,3281.60971524288,54782.9649081145,0.00502579634920635,0.001,12.34838163,2457.0,14289.0,93.4925897248051,0.01140769,1335915.61457774
2016-10-03,3.83122013045157,9310.0,593.0,2209462.0,3725.90556492411,55110.8884668685,0.00491057056680162,0.001,12.1291093,2470.0,7553.0,201.864063186576,0.14631,1524679.26924821
2016-10-04,3.81654218717052,8998.0,595.0,2145582.0,3606.02016806723,55110.8884668685,0.00473443739431968,0.001,14.33587643,3028.0,9971.0,125.867302596269,0.09,1255022.8741874
2016-10-05,3.83398002143185,10351.0,517.0,2177354.0,4211.5164410058,55078.0783813611,0.00596749755772358,0.001,18.35005499,3075.0,11545.0,173.837761642861,0.0364513,2006956.95816683
2016-10-06,3.82136860708551,10950.0,566.0,2769555.0,4893.20671378092,54725.369962156,0.00344639902016607,0.001,14.52657187,4215.0,11616.0,114.719528661273,0.253936595,1332582.04492935
2016-10-07,3.8427262805099,9176.0,572.0,2330419.0,4074.15909090909,54725.369962156,0.00370703681830134,0.001,14.09786102,3803.0,11014.0,142.79568960316,0.32,1572751.7252892
2016-10-08,3.83890985504645,8444.0,516.0,1931292.0,3742.81395348837,54725.369962156,0.00362010926028344,0.001,10.47297609,2893.0,9366.0,201.695717657183,0.20987723,1889082.09157718
2016-10-09,3.8078027584174,13710.0,573.0,2329374.0,4065.22513089005,53634.5417368075,0.00410777539367429,0.001,12.20830847,2972.0,15121.0,117.457925020605,0.01271579,1776081.28423657
2016-10-10,3.78393454550401,10583.0,605.0,2961075.0,4894.33884297521,52274.2147734322,0.00394557469464544,0.001,13.63196057,3455.0,10428.0,222.561109751007,0.35526446,2320867.2524835
2016-10-11,3.83005665937923,9512.0,548.0,2314069.0,4222.75364963504,52274.2147734323,0.00589727069117647,0.001,20.05072035,3400.0,10763.0,292.804881252253,0.45257172,3151458.936918
2016-10-12,3.80689588014128,10279.0,591.0,2319527.0,3924.74957698816,52274.2147734322,0.00575641043154762,0.001,19.34153905,3360.0,11523.0,199.718939558588,0.113546125,2301361.34053361
2016-10-13,3.88967324411814,8510.0,554.0,2028667.0,3661.85379061372,53072.9243000814,0.0065799782263173,0.001,22.85226438,3473.0,9348.0,365.953110579785,1.048819105,3420929.67769983
2016-10-14,3.88580268493744,12022.0,535.0,2791749.0,5218.22242990654,53098.2093316514,0.00590595929985229,0.001,19.99167223,3385.0,12000.0,302.77196420805,0.1,3633263.5704966
2016-10-15,3.87603122141589,9547.0,500.0,2172424.0,4344.848,53098.2093316514,0.00571137942238267,0.001,17.4025731,3047.0,9644.0,193.953678681344,0.2,1870489.27720288
2016-10-16,3.89257586739795,18577.0,552.0,2488948.0,4508.96376811594,52279.3595021442,0.00492781000979112,0.001,15.09880987,3064.0,20542.0,98.7941443278882,0.00818531,2029429.31278348
2016-10-17,3.84625988050466,10375.0,601.0,2971110.0,4943.61064891847,48912.9768697255,0.00378524344917877,0.001,15.90180773,4201.0,10206.0,197.859107496837,0.5,2019350.05111272
2016-10-18,3.83148839886431,8632.0,595.0,2536539.0,4263.09075630252,48912.9768697255,0.00346508244774477,0.001,12.59903978,3636.0,9564.0,275.108763841918,0.423958295,2631140.2173841
2016-10-19,3.80514003659679,9254.0,625.0,3222750.0,5156.4,48912.9768697255,0.00291005324206349,0.001,14.66666834,5040.0,12374.0,177.77454177005,0.393806125,2199782.1798626
2016-10-20,3.7801433596664,8158.0,562.0,2535397.0,4511.38256227758,51277.7822672051,0.00311148280636341,0.001,12.51749533,4023.0,10129.0,218.038938384073,0.43003249,2208516.40689228
2016-10-21,3.81888601416315,7555.0,546.0,1991293.0,3647.05677655678,51710.9150452699,0.00287099569681456,0.001,10.09442087,3516.0,9456.0,278.626278086168,0.7,2634690.0855828
2016-10-22,3.85927594131836,8580.0,539.0,2191598.0,4066.04452690167,51710.91504527,0.0039326532448,0.001,12.28954139,3125.0,9307.0,516.216797897803,0.56,4804429.73803485
2016-10-23,3.86992072720833,17960.0,523.0,2465442.0,4714.03824091778,51325.6908480545,0.00438774159832096,0.001,13.58883573,3097.0,19661.0,223.867527604364,0.00990659,4401459.46022941
2016-10-24,3.85039927655246,11557.0,580.0,2737876.0,4720.47586206897,48703.8664610357,0.00425954600099478,0.001,17.12763447,4021.0,10555.0,282.714731609897,0.6,2984053.99214246
2016-10-25,3.88289237586924,11274.0,623.0,2773286.0,4451.50240770465,48703.8664610356,0.00341815276348039,0.001,16.73527593,4896.0,13769.0,196.870602809958,0.208544935,2710711.33009031
2016-10-26,3.93051918413257,9414.0,627.0,3027119.0,4827.94098883573,48703.8664610356,0.00340462758439281,0.001,15.53191104,4562.0,11974.0,214.73478325495,0.699615525,2571234.29469477
2016-10-27,3.9993044357547,9298.0,605.0,2864329.0,4734.42809917355,50845.6846713428,0.00318501903485255,0.001,15.4441573,4849.0,11883.0,194.909107080757,1.0,2316104.91944064
2016-10-28,3.9839808261376,10577.0,605.0,2725155.0,4504.38842975207,51370.121640533,0.00418140985928489,0.001,18.12641174,4335.0,13823.0,230.863054615246,0.3007095,3191220.00394654
2016-10-29,4.0644498920044,14681.0,563.0,2861808.0,5083.14031971581,51370.121640533,0.00493639399427344,0.001,20.68842723,4191.0,16891.0,289.327020460664,0.020528725,4887022.70260108
2016-10-30,4.00358234266436,10363.0,561.0,2382764.0,4247.35115864528,51486.8139114455,0.00486762354358419,0.001,17.98100137,3694.0,9862.0,326.582651242928,0.83964618,3220758.10655776
2016-10-31,3.97326153686592,11540.0,664.0,2881849.0,4340.13403614458,51699.0882937098,0.00405286487011467,0.001,17.31789159,4273.0,13211.0,195.813234455755,0.14236574,2586888.64039498
2016-11-01,4.09373574920293,11950.0,602.0,3147460.0,5228.33887043189,51699.0882937099,0.00530424730464326,0.001,23.41825185,4415.0,14272.0,305.419210921759,0.203047435,4358942.97827535
2016-11-02,4.13338914301915,7585.0,632.0,2254428.0,3567.13291139241,52279.1270448474,0.0050803985988121,0.001,18.81779641,3704.0,8222.0,399.100465483908,5.0,3281404.02720869
2016-11-03,3.86680579934494,11188.0,583.0,2762665.0,4738.70497427101,56224.8227470286,0.00534745959025723,0.001,23.49138998,4393.0,14572.0,499.704899872081,0.25,7281699.80093597
2016-11-04,3.89651218560447,9824.0,567.0,2456549.0,4332.53791887125,56224.8227470286,0.00534857090763481,0.001,20.03574662,3746.0,11743.0,260.502236677217,0.249,3059077.76530056
2016-11-05,3.89977493737302,9527.0,561.0,2216189.0,3950.42602495544,56224.8227470286,0.00529014708737864,0.001,17.98120995,3399.0,10496.0,234.542142663859,0.28102511,2461754.32939986
2016-11-06,3.91504494795712,19030.0,563.0,2810924.0,4992.76021314387,56051.9775334602,0.00519088931004619,0.001,17.98124057,3464.0,20780.0,111.093957934873,0.00957811,2308532.44588667
2016-11-07,3.8746831668468,11864.0,542.0,2868908.0,5293.18819188192,55937.7671268555,0.00451350519761776,0.001,16.6728882,3694.0,11679.0,250.135429688517,0.2673228,2921331.68333219
2016-11-08,3.83961135674656,10549.0,533.0,2457048.0,4609.84615384615,55937.7671268555,0.0043923414556962,0.001,15.96176885,3634.0,10464.0,129.158800382547,0.12,1351517.68720297
2016-11-09,3.84962694579338,9586.0,580.0,2382988.0,4108.6,55937.7671268554,0.00535186555221432,0.001,19.57712419,3658.0,10078.0,200.438798836295,0.598479295,2020022.21467218
2016-11-10,3.81617834542333,10250.0,657.0,2104551.0,3203.27397260274,53898.2304817105,0.00868008370843131,0.001,25.8406092,2977.0,11492.0,213.40246793269,0.067168005,2452421.16148247
2016-11-11,3.8116543893688,7301.0,638.0,1962084.0,3075.36677115987,53827.5693695954,0.00604392414940364,0.001,19.25594234,3186.0,8867.0,147.744616866048,0.61603482,1310051.51775125
2016-11-12,3.74790832896709,10630.0,576.0,2417247.0,4196.609375,53827.5693695954,0.00741213715865992,0.001,23.45200197,3164.0,10886.0,233.870535807785,0.15989147,2545914.65280355
2016-11-13,3.88831801758476,15468.0,561.0,2550985.0,4547.21033868093,57164.0837171833,0.00497377979341004,0.001,19.01973393,3824.0,17696.0,339.766758289372,0.013982275,6012512.55468873
2016-11-14,3.8643083667323,13481.0,605.0,2800901.0,4629.58842975207,58578.2915751711,0.00603752788546256,0.001,20.55778245,3405.0,13041.0,234.939070206221,0.02839543,3063840.41455933
2016-11-15,3.89846049689541,10544.0,588.0,2694323.0,4582.18197278912,58578.2915751711,0.00464281748818898,0.001,17.68913463,3810.0,11190.0,392.344821472298,0.5,4390338.55227502
2016-11-16,3.90925863530879,10000.0,582.0,2585003.0,4441.58591065292,58560.2498544504,0.00541751902006776,0.001,20.78702048,3837.0,11427.0,486.619372011004,0.75090266,5560599.56396974
2016-11-17,3.87726105609171,9784.0,571.0,2406839.0,4215.1295971979,58509.6622845859,0.00532021159736163,0.001,18.55157784,3487.0,10683.0,396.600189856384,0.38272782,4236879.82823575
2016-11-18,3.92787204331776,8202.0,572.0,2006191.0,3507.32692307692,58509.6622845859,0.00548623729205753,0.001,17.54498686,3198.0,9004.0,345.051715198801,0.828357845,3106845.64365
2016-11-19,3.94348347557714,16810.0,594.0,2664308.0,4485.367003367,58509.6622845858,0.00614276552694816,0.001,17.89387598,2913.0,16567.0,141.623854085459,0.00988474,2346282.3906338
2016-11-20,3.8905199978751,10318.0,574.0,2850157.0,4965.43031358885,58795.1183088435,0.00586798467116853,0.001,19.98635579,3406.0,9252.0,379.313498586682,0.66555535,3509408.48892398
2016-11-21,3.91339848889467,11425.0,591.0,2779936.0,4703.7834179357,58875.4028156659,0.0057871444534413,0.001,20.01194552,3458.0,11527.0,286.119878668778,0.09,3298103.841415
2016-11-22,3.90186939106546,8503.0,612.0,2613796.0,4270.90849673203,58875.4028156657,0.00422656086048454,0.001,15.17758005,3591.0,10349.0,507.791431589413,0.802483,5255133.52551883
2016-11-23,3.89545217749278,8712.0,584.0,2062729.0,3532.07020547945,59830.2073461334,0.00486018866068461,0.001,14.62430768,3009.0,9855.0,318.962800939872,0.26379091,3143378.40326244
2016-11-24,3.88450742112627,8664.0,659.0,2063453.0,3131.18816388467,61421.5482302463,0.00560788822039265,0.001,17.709711,3158.0,10018.0,316.29562182468,0.4899,3168649.53943964
2016-11-25,3.90938312025535,7853.0,612.0,1994445.0,3258.89705882353,61421.5482302463,0.00690846496464459,0.001,18.56304536,2687.0,8627.0,323.578124996239,0.45990754,2791508.48434255
2016-11-26,3.86413531619064,14844.0,619.0,2372526.0,3832.83683360258,62191.2013244426,0.00635581025769506,0.001,17.75813386,2794.0,15994.0,119.718970432578,0.01045568,1914785.21309865
2016-11-27,3.85034868036024,12609.0,563.0,2830890.0,5028.22380106572,66544.2930185,0.00517402770989873,0.001,15.83769882,3061.0,11231.0,180.403642714887,0.04589731,2026113.3113309
2016-11-28,3.84664044354079,9997.0,595.0,4190286.0,7042.4974789916,66544.2930184999,0.004985746961013,0.001,14.96222663,3001.0,8730.0,224.088349534364,0.597189815,1956291.291435
2016-11-29,3.82662252915869,8827.0,615.0,2108633.0,3428.67154471545,66544.2930184998,0.00376417069978794,0.001,12.42552748,3301.0,10304.0,231.761591798372,0.223765335,2388071.44189042
2016-11-30,3.85894911007789,9026.0,588.0,2183061.0,3712.6887755102,67424.423668193,0.00383952798707023,0.001,13.06591374,3403.0,9959.0,239.788560860024,0.57,2388054.27760498
2016-12-01,3.89623627255244,10009.0,598.0,2254944.0,3770.8093645485,67725.8382742525,0.00412714350797952,0.001,13.70624359,3321.0,11139.0,182.373512458782,0.099,2031458.55527837
